timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729936897616,193,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,1211,141,26,26,http://www.trendyol.com/butik/liste/11/kozmetik,193,0,109
1729936897810,8105,HTTP Request-1,200,OK,Thread Group 1-91,text,true,,272275,141,26,26,https://www.trendyol.com/butik/liste/11/kozmetik,1455,0,274
1729936897370,8559,HTTP Request,200,OK,Thread Group 1-66,text,true,,273500,282,25,25,https://www.trendyol.com/butik/liste/11/kozmetik,179,0,71
1729936897370,179,HTTP Request-0,301,Moved Permanently,Thread Group 1-66,text,true,,1209,141,25,25,http://www.trendyol.com/butik/liste/11/kozmetik,179,0,71
1729936897550,8379,HTTP Request-1,200,OK,Thread Group 1-66,text,true,,272291,141,25,25,https://www.trendyol.com/butik/liste/11/kozmetik,924,0,358
1729936896874,9057,HTTP Request,200,OK,Thread Group 1-16,text,true,,273463,282,24,24,https://www.trendyol.com/butik/liste/11/kozmetik,173,0,76
1729936896874,173,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,1211,141,24,24,http://www.trendyol.com/butik/liste/11/kozmetik,173,0,76
1729936897048,8883,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,272252,141,24,24,https://www.trendyol.com/butik/liste/11/kozmetik,2798,0,871
1729936897109,8827,HTTP Request,200,OK,Thread Group 1-39,text,true,,273487,282,23,23,https://www.trendyol.com/butik/liste/11/kozmetik,157,0,68
1729936897109,158,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,1211,141,23,23,http://www.trendyol.com/butik/liste/11/kozmetik,157,0,68
1729936897267,8669,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,272276,141,23,23,https://www.trendyol.com/butik/liste/11/kozmetik,2706,0,667
1729936896866,9169,HTTP Request,200,OK,Thread Group 1-15,text,true,,273488,282,22,22,https://www.trendyol.com/butik/liste/11/kozmetik,181,0,84
1729936896866,181,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,1211,141,22,22,http://www.trendyol.com/butik/liste/11/kozmetik,181,0,84
1729936897047,8988,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,272277,141,22,22,https://www.trendyol.com/butik/liste/11/kozmetik,7607,0,1235
1729936897201,9011,HTTP Request,200,OK,Thread Group 1-48,text,true,,273497,282,21,21,https://www.trendyol.com/butik/liste/11/kozmetik,139,0,57
1729936897201,139,HTTP Request-0,301,Moved Permanently,Thread Group 1-48,text,true,,1211,141,21,21,http://www.trendyol.com/butik/liste/11/kozmetik,139,0,57
1729936897341,8871,HTTP Request-1,200,OK,Thread Group 1-48,text,true,,272286,141,21,21,https://www.trendyol.com/butik/liste/11/kozmetik,1113,0,562
1729936897057,9174,HTTP Request,200,OK,Thread Group 1-34,text,true,,273495,282,20,20,https://www.trendyol.com/butik/liste/11/kozmetik,192,0,78
